"site_id","url","content_type","published_at","title","source_url","source_date","word_count","duplicate_cluster","similarity_score","index_status","decision","reason","redirect_target","rollback_method","reviewer"
"cowinmotors","https://www.cowinmotors.com/news/bureau-of-automotive-repair-seeks-shop-input-on-airbag-regulatory-action-f1cbfbbb","news","2026-07-12T01:01:04.221Z","Bureau of Automotive Repair seeks shop input on airbag regulatory action - aftermarket parts sourcing note","https://www.aftermarketmatters.com/regions/northern-california/bureau-of-automotive-repair-seeks-shop-input-on-airbag-regulatory-action/","2026-07-11T12:39:56.000Z","277","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/wai-global-expands-memphis-distribution-center-f0aff5fb","news","2026-07-11T01:00:52.012Z","WAI Global Expands Memphis Distribution Center - aftermarket parts sourcing note","https://www.counterman.com/wai-global-expands-memphis-distribution-center/","2026-07-10T14:04:18.000Z","250","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/two-carstar-shops-earn-first-mini-certifications-in-network-26d67701","news","2026-07-11T01:00:51.873Z","Two CARSTAR Shops Earn First MINI Certifications in Network - aftermarket parts sourcing note","https://www.bodyshopbusiness.com/carstar-centreville-collision-center-and-carstar-empire-auto-group-lead-the-way-as-first-in-network-to-achieve-mini-oem-certification/","2026-07-10T16:00:00.000Z","254","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/industry-roundup-central-states-collision-conference-announced-crash-champ-72d209d0","news","2026-07-11T01:00:51.617Z","Industry Roundup: Central States Collision Conference Announced, Crash Champions Graduates Apprentices - aftermarket par","https://www.autobodynews.com/regional/midwest-regional-news/industry-roundup-central-states-collision-conference-announced-crash-champions-graduates-apprentices","2026-07-10T20:41:09.000Z","260","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/ase-education-foundation-gets-25m-federal-grant-to-fund-collision-repair-a-683b9c12","news","2026-07-11T01:00:51.454Z","ASE Education Foundation Gets $25M Federal Grant to Fund Collision Repair Apprenticeships - aftermarket parts sourcing n","https://www.autobodynews.com/regional/midwest-regional-news/ase-education-foundation-gets-25m-federal-grant-to-fund-collision-repair-apprenticeships","2026-07-10T21:10:18.000Z","243","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/wai-global-expands-memphis-distribution-center-79fc529c","news","2026-07-10T01:00:54.143Z","WAI Global expands Memphis distribution center - aftermarket parts sourcing note","https://www.aftermarketmatters.com/mechanical-repair/wai-global-expands-memphis-distribution-center/","2026-07-09T22:23:28.000Z","241","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/u-s-declines-to-renew-usmca-leaving-collision-parts-tariffs-unresolved-07cfc947","news","2026-07-10T01:00:53.951Z","U.S. Declines to Renew USMCA, Leaving Collision Parts Tariffs Unresolved - aftermarket parts sourcing note","https://www.autobodynews.com/regional/midwest-regional-news/u-s-declines-to-renew-usmca-leaving-collision-parts-tariffs-unresolved","2026-07-09T22:48:21.000Z","261","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/eas-tire-038-auto-completes-state-wide-rebrand-9812ba4e","news","2026-07-10T01:00:53.865Z","EAS Tire &#038; Auto completes state-wide rebrand - aftermarket parts sourcing note","https://www.aftermarketmatters.com/regions/rocky-mountain/eas-tire-auto-completes-state-wide-rebrand/","2026-07-09T23:50:25.000Z","265","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/silverlake-automotive-acquires-northwest-automotive-in-spokane-valley-8b629ff0","news","2026-07-10T01:00:53.724Z","Silverlake Automotive acquires Northwest Automotive in Spokane Valley - aftermarket parts sourcing note","https://www.aftermarketmatters.com/regions/northwest/silverlake-automotive-acquires-northwest-automotive-in-spokane-valley/","2026-07-10T00:18:44.000Z","256","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/attorney-generals-across-u-s-tell-epa-they-oppose-delay-of-emissions-stand-8ebbda4a","news","2026-07-09T01:00:49.709Z","Attorney Generals across U.S. tell EPA they oppose delay of emissions standards - aftermarket parts sourcing note","https://www.aftermarketmatters.com/national-news/attorney-generals-across-u-s-tell-epa-they-oppose-delay-of-emissions-standards/","2026-07-08T15:21:39.000Z","262","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/the-mccarthy-family-supports-uaf-as-lifetime-trustee-446ebf2c","news","2026-07-09T01:00:48.396Z","The McCarthy Family supports UAF as Lifetime Trustee - aftermarket parts sourcing note","https://www.aftermarketmatters.com/association-news/the-mccarthy-family-supports-uaf-as-lifetime-trustee/","2026-07-08T16:22:47.000Z","261","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/ase-education-foundation-receives-25-million-for-apprenticeship-programs-e35a6581","news","2026-07-09T01:00:47.189Z","ASE Education Foundation receives $25 million for apprenticeship programs - aftermarket parts sourcing note","https://www.aftermarketmatters.com/collision-repair/collision-education-training/ase-education-foundation-receives-25-million-for-apprenticeship-programs/","2026-07-08T19:12:30.000Z","253","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/gm-tops-q2-sales-as-hybrid-demand-lifts-toyota-honda-hyundai-kia-a40966fd","news","2026-07-09T01:00:46.971Z","GM Tops Q2 Sales as Hybrid Demand Lifts Toyota, Honda, Hyundai, Kia - aftermarket parts sourcing note","https://www.autobodynews.com/regional/midwest-regional-news/gm-tops-q2-sales-as-hybrid-demand-lifts-toyota-honda-hyundai-kia","2026-07-08T21:10:21.000Z","236","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/trump-pardons-installers-of-delete-devices-in-violation-of-clean-air-act-f331d87d","news","2026-07-08T01:00:40.365Z","Trump pardons installers of ‘delete devices’ in violation of Clean Air Act - aftermarket parts sourcing note","https://www.aftermarketmatters.com/national-news/trump-pardons-installers-of-delete-devices-in-violation-of-clean-air-act/","2026-07-07T16:44:09.000Z","282","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/federated-inducts-june-zhou-of-fcs-into-vendor-hall-of-fame-4394a6f9","news","2026-07-08T01:00:38.851Z","Federated inducts June Zhou of FCS into vendor hall of fame - aftermarket parts sourcing note","https://www.aftermarketmatters.com/mechanical-repair/federated-inducts-june-zhou-of-fcs-into-vendor-hall-of-fame/","2026-07-07T19:26:35.000Z","275","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/genuine-parts-co-attracts-cash-bid-from-o-8217-reilly-for-napa-auto-parts--02e59de7","news","2026-07-08T01:00:37.357Z","Genuine Parts Co. attracts cash bid from O&#8217;Reilly for Napa Auto Parts division - aftermarket parts sourcing note","https://www.aftermarketmatters.com/national-news/genuine-parts-co-attracts-cash-bid-from-oreilly-for-napa-auto-parts-division/","2026-07-07T21:37:15.000Z","285","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/spark-interactive-launches-direct-mail-intelligence-platform-for-repair-sh-4096b290","news","2026-07-08T01:00:37.232Z","Spark Interactive launches direct mail intelligence platform for repair shops - aftermarket parts sourcing note","https://www.aftermarketmatters.com/mechanical-repair/spark-interactive-launches-direct-mail-intelligence-platform-for-repair-shops/","2026-07-07T22:52:30.000Z","262","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/daily-performance-exhaust-sourcing-checklist-2026-07-07-c5a727d5","news","2026-07-07T01:00:37.059Z","Daily performance exhaust sourcing checklist - 2026-07-07 - aftermarket parts sourcing note","https://www.cowinmotors.com/news?brief=2026-07-07-1","2026-07-07T01:00:37.028Z","253","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/women-at-the-wheel-kelly-tisler-c800ba2c","news","2026-07-07T01:00:37.008Z","Women at the Wheel: Kelly Tisler - aftermarket parts sourcing note","https://www.aftermarketnews.com/women-at-the-wheel-kelly-tisler/","2026-07-06T11:00:00.000Z","233","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/permanent-injunction-granted-in-favor-of-walker-products-ba3fc0ae","news","2026-07-07T01:00:36.957Z","Permanent Injunction Granted in Favor of Walker Products - aftermarket parts sourcing note","https://www.aftermarketnews.com/federal-court-grants-permanent-injunction-in-favor-of-walker-products/","2026-07-06T12:59:45.000Z","260","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/smp-techstrong-form-manufacturing-joint-venture-9b054073","news","2026-07-07T01:00:36.874Z","SMP, Techstrong Form Manufacturing Joint Venture - aftermarket parts sourcing note","https://www.aftermarketnews.com/smp-techstrong-form-manufacturing-joint-venture/","2026-07-06T13:21:00.000Z","262","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/daily-body-kit-and-exterior-parts-sourcing-checklist-2026-07-06-b63e58fe","news","2026-07-06T05:37:30.175Z","Daily body kit and exterior parts sourcing checklist - 2026-07-06 - aftermarket parts sourcing note","https://www.cowinmotors.com/news?brief=2026-07-06-7","2026-07-06T05:37:29.807Z","248","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/daily-tail-light-replacement-sourcing-checklist-2026-07-06-db09d15d","news","2026-07-06T05:37:27.132Z","Daily tail light replacement sourcing checklist - 2026-07-06 - aftermarket parts sourcing note","https://www.cowinmotors.com/news?brief=2026-07-06-3","2026-07-06T05:37:26.645Z","266","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/daily-aftermarket-wheel-fitment-sourcing-checklist-2026-07-06-2fae64cb","news","2026-07-06T05:37:25.277Z","Daily aftermarket wheel fitment sourcing checklist - 2026-07-06 - aftermarket parts sourcing note","https://www.cowinmotors.com/news?brief=2026-07-06-2","2026-07-06T05:37:24.845Z","251","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/daily-led-headlight-fitment-sourcing-checklist-2026-07-06-11326815","news","2026-07-06T05:37:22.253Z","Daily LED headlight fitment sourcing checklist - 2026-07-06 - aftermarket parts sourcing note","https://www.cowinmotors.com/news?brief=2026-07-06-1","2026-07-06T05:37:21.892Z","254","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/i-car-publishes-industry-best-practice-for-equipment-readiness-1c80e46b","news","2026-07-05T15:35:47.444Z","I-CAR publishes Industry Best Practice for Equipment Readiness - aftermarket parts sourcing note","https://www.aftermarketmatters.com/collision-repair/collision-education-training/i-car-publishes-industry-best-practice-for-equipment-readiness/","2026-07-02T20:08:37.000Z","267","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
